Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Right_Row ID,Right_Order Date,Right_Ship Date,Right_Ship Mode,Right_Customer ID,Right_Customer Name,Right_Segment,Right_Country,Right_City,Right_State2,Right_Postal Code,Right_Region,Right_Product ID,Right_Category,Right_Sub-Category,Right_Product Name,Right_Sales,Right_Quantity,Right_Discount,Right_Profit,State
3223,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
3224,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,1.46,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
3225,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
3226,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,4.6284,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
3227,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,-3.264,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
3228,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
3229,CA-2015-108189,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,3229,2015-10-02 00:00:00,2015-10-05 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-8.9500000000001e-002,AZ
2103,CA-2015-123295,2015-07-18 00:00:00,2015-07-18 00:00:00,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,2103,2015-07-18 00:00:00,2015-07-18 00:00:00,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,AZ
6002,CA-2015-124079,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,6002,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,AZ
6003,CA-2015-124079,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,6002,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,AZ
6002,CA-2015-124079,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,6003,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,AZ
6003,CA-2015-124079,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,6003,2015-12-13 00:00:00,2015-12-17 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,AZ
3156,CA-2015-128986,2015-08-03 00:00:00,2015-08-05 00:00:00,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,85301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,3,0.2,33.7212,3156,2015-08-03 00:00:00,2015-08-05 00:00:00,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,3,0.2,33.7212,AZ
9001,CA-2015-133389,2015-06-22 00:00:00,2015-06-22 00:00:00,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324,9001,2015-06-22 00:00:00,2015-06-22 00:00:00,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324,AZ
9041,CA-2015-138177,2015-09-19 00:00:00,2015-09-24 00:00:00,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273,9041,2015-09-19 00:00:00,2015-09-24 00:00:00,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273,AZ
4690,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,4690,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,AZ
4691,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,4690,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,AZ
4692,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,4690,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,AZ
4693,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,4690,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,AZ
4694,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,4690,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,AZ
4690,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,4691,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,AZ
4691,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,4691,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,AZ
4692,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,4691,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,AZ
4693,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,4691,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,AZ
4694,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,4691,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,AZ
4690,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,4692,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,AZ
4691,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,4692,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,AZ
4692,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,4692,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,AZ
4693,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,4692,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,AZ
4694,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,4692,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,AZ
4690,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,4693,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,AZ
4691,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,4693,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,AZ
4692,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,4693,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,AZ
4693,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,4693,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,AZ
4694,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,4693,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,AZ
4690,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,4694,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,AZ
4691,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,4694,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,AZ
4692,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,4694,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,AZ
4693,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,4694,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,AZ
4694,CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,4694,2015-12-20 00:00:00,2015-12-22 00:00:00,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,AZ
3699,CA-2015-140039,2015-09-13 00:00:00,2015-09-17 00:00:00,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,85281,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,5,0.2,5.95500000000001,3699,2015-09-13 00:00:00,2015-09-17 00:00:00,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,5,0.2,5.95500000000001,AZ
5463,CA-2015-146591,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,5463,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,AZ
5464,CA-2015-146591,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224,5463,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,AZ
5465,CA-2015-146591,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693,5463,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,AZ
5466,CA-2015-146591,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,85254,West,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",181.47,5,0.7,-320.597,5463,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,AZ
5463,CA-2015-146591,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,5464,2015-01-19 00:00:00,2015-01-20 00:00:00,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224,AZ
